1.12091e-06,-0.000510246,0.000351314,0.300499,4.99632,-455209,-1,1.46026e-10,1,0
2.72862e-06,-0.000117269,0.000340954,0.300181,4.9983,-42977.6,-1,1.06534e-09,1,0
4.25954e-06,-0.000256905,-0.000717533,0.298877,4.99673,-60312.8,-1,3.5442e-10,1,0
5.58095e-06,2.82696e-05,-0.00155965,0.297889,4.99444,5065.38,-1,1.6187e-11,1,0
7.61577e-06,-0.000943435,-0.000971621,0.29723,4.98963,-123879,-1,1.76156e-09,1,0
9.38875e-06,-0.000742538,-0.00226941,0.296862,4.98817,-79088.1,-1,1.09113e-09,1,0
1.12453e-05,-0.00155293,-0.00345831,0.296944,4.98943,-138095,-1,2.31087e-10,1,0
1.27076e-05,-0.00213857,-0.00329718,0.296382,4.98909,-168290,-1,1.93685e-12,1,0
1.43237e-05,-0.00172055,-0.00361525,0.297028,4.98683,-120119,-1,1.41945e-09,1,0
1.59715e-05,-0.000668241,-0.00289573,0.297633,4.98677,-41839.6,-1,5.19179e-10,1,0
1.71587e-05,-0.000284734,-0.00191056,0.297087,4.98507,-16594.2,-1,7.27466e-10,1,0
1.88112e-05,0.000686313,-0.00102001,0.29716,4.98593,36484.3,-1,9.37887e-11,1,0
2.1594e-05,0.00113625,-0.00189362,0.297362,4.98518,52618.8,-1,3.48674e-10,1,0
2.36866e-05,0.00257001,-0.00132806,0.295813,4.98471,108501,-1,1.84859e-10,1,0
2.53685e-05,0.00398034,0.000168651,0.295446,4.98626,156901,-1,1.91099e-09,1,0
2.72868e-05,0.00501293,0.00150499,0.295783,4.98433,183713,-1,1.09929e-09,1,0
2.97491e-05,0.00650679,0.000111779,0.297134,4.98156,218723,-1,1.87595e-09,1,0
3.1064e-05,0.00714449,0.00120937,0.296304,4.98281,229993,-1,1.45021e-10,1,0
3.32287e-05,0.00783294,0.0030975,0.295097,4.98504,235728,-1,4.1245e-10,1,0
3.41679e-05,0.00709301,0.0025135,0.294983,4.98823,207593,-1,5.44549e-10,1,0
3.59877e-05,0.0084423,0.00150241,0.294188,4.98626,234589,-1,4.92886e-11,1,0
3.87338e-05,0.00700033,0.00124105,0.295158,4.98606,180729,-1,5.63226e-11,1,0
3.96869e-05,0.00622964,0.000720272,0.295672,4.98534,156969,-1,2.61522e-10,1,0
4.20491e-05,0.00359011,0.000996236,0.294746,4.98292,85379.1,-1,2.1361e-10,1,0
4.33659e-05,0.00478969,0.000896449,0.295635,4.98478,110448,-1,9.67253e-11,1,0
4.49107e-05,0.00577494,0.00161021,0.296202,4.98573,128587,-1,3.98984e-10,1,0
4.6311e-05,0.00682697,0.00185964,0.295593,4.9846,147416,-1,1.0567e-11,1,0
4.77022e-05,0.0075462,0.00206229,0.296176,4.98463,158194,-1,3.68432e-10,1,0
4.93291e-05,0.00680273,0.00218258,0.297072,4.98722,137905,-1,9.57824e-10,1,0
5.08105e-05,0.00658117,0.00396675,0.29761,4.98731,129524,-1,1.00661e-09,1,0
5.41179e-05,0.00704819,0.00763993,0.297345,4.98981,130238,-1,6.70232e-10,1,0
5.53149e-05,0.00655317,0.00796028,0.297793,4.98808,118470,-1,4.92011e-11,1,0
5.61921e-05,0.00659688,0.00789211,0.298277,4.98505,117399,-1,2.10548e-10,1,0
5.70396e-05,0.00687277,0.00768082,0.29785,4.98631,120491,-1,3.37117e-10,1,0
5.91811e-05,0.00645175,0.00760609,0.298521,4.98077,109017,-1,1.02308e-09,1,0
6.07773e-05,0.00640201,0.00797708,0.299708,4.97769,105336,-1,4.88303e-10,1,0
6.21224e-05,0.00606158,0.00867489,0.30063,4.97919,97574.8,-1,3.47726e-10,1,0
6.32963e-05,0.00502428,0.00809318,0.301473,4.98147,79377.1,-1,9.67729e-11,1,0
