6.77709e-07,0.052699,0.000241592,0.29524,5.00044,7.77606e+07,-1,3.67204e-62,1,0
1.12222e-06,0.0526514,0.000162067,0.294782,4.99642,4.69174e+07,-1,4.82838e-10,1,0
1.83119e-06,0.0525453,-0.000157844,0.29488,4.99854,2.86946e+07,-1,2.67184e-10,1,0
3.29683e-06,0.0510194,-0.000113698,0.293956,4.996,1.54753e+07,-1,2.08548e-11,1,0
4.35454e-06,0.0515662,-0.00035947,0.294471,4.99832,1.18419e+07,-1,9.37983e-10,1,0
5.61402e-06,0.0513213,-0.00118512,0.293572,4.99963,9.14164e+06,-1,5.98587e-10,1,0
6.6034e-06,0.0506976,-0.00190134,0.293356,4.99772,7.6775e+06,-1,1.95162e-10,1,0
7.63146e-06,0.050834,-0.00134098,0.29342,4.99722,6.6611e+06,-1,5.62883e-10,1,0
8.77099e-06,0.0514604,-0.00195422,0.293167,4.99866,5.86711e+06,-1,1.18897e-09,1,0
9.16986e-06,0.0515199,-0.00150513,0.292948,4.99899,5.6184e+06,-1,2.60954e-11,1,0
1.03829e-05,0.0519072,-0.00187371,0.292797,4.99709,4.99929e+06,-1,9.32018e-10,1,0
1.17517e-05,0.0509998,-0.00249036,0.291774,5.00037,4.33977e+06,-1,1.55681e-10,1,0
1.2406e-05,0.0511047,-0.0025934,0.292491,4.99959,4.11934e+06,-1,5.05816e-10,1,0
1.36975e-05,0.0522404,-0.00308485,0.293625,4.99846,3.81387e+06,-1,1.91856e-09,1,0
1.42879e-05,0.0525989,-0.00303287,0.293806,4.99797,3.68137e+06,-1,1.73173e-10,1,0
1.59237e-05,0.053168,-0.00421886,0.292494,4.99667,3.33892e+06,-1,1.59476e-09,1,0
1.70412e-05,0.0536477,-0.00487523,0.293548,4.99729,3.14811e+06,-1,1.01385e-09,1,0
1.79282e-05,0.053826,-0.00433461,0.29346,4.99383,3.00232e+06,-1,2.6477e-10,1,0
1.91571e-05,0.05419,-0.00507049,0.293607,4.99612,2.82872e+06,-1,6.54229e-11,1,0
2.01976e-05,0.0537076,-0.0045644,0.293465,4.99334,2.6591e+06,-1,3.92529e-10,1,0
2.13362e-05,0.0532181,-0.00430079,0.293632,4.99596,2.49426e+06,-1,4.13009e-10,1,0
2.21391e-05,0.0522895,-0.00389039,0.293953,4.99636,2.36186e+06,-1,1.96205e-09,1,0
2.24758e-05,0.0526487,-0.00379559,0.293918,4.99859,2.34247e+06,-1,2.76377e-10,1,0
2.29652e-05,0.053073,-0.00368285,0.294129,4.99681,2.31102e+06,-1,2.26402e-10,1,0
2.47328e-05,0.0530174,-0.00484393,0.293609,4.99452,2.14361e+06,-1,9.37833e-10,1,0
2.5423e-05,0.0530934,-0.00440539,0.294203,4.99004,2.0884e+06,-1,4.84745e-11,1,0
2.67062e-05,0.0541946,-0.00398552,0.295349,4.99033,2.02929e+06,-1,1.59904e-09,1,0
2.80003e-05,0.0535063,-0.00359641,0.294923,4.9915,1.91092e+06,-1,6.36984e-10,1,0
2.91766e-05,0.0531859,-0.00369743,0.294449,4.99042,1.82289e+06,-1,5.08904e-11,1,0
2.98633e-05,0.0534694,-0.00378402,0.294615,4.9907,1.79048e+06,-1,1.17872e-10,1,0
3.10695e-05,0.0525567,-0.0033199,0.294227,4.99102,1.69158e+06,-1,7.93049e-10,1,0
3.25197e-05,0.0519293,-0.00397515,0.293108,4.98974,1.59686e+06,-1,1.28804e-09,1,0
3.29632e-05,0.0517418,-0.00365573,0.292943,4.99165,1.56968e+06,-1,7.25014e-11,1,0
3.47721e-05,0.0508777,-0.00502004,0.292749,4.99074,1.46318e+06,-1,1.16344e-09,1,0
3.58507e-05,0.0495539,-0.00529375,0.293161,4.99123,1.38223e+06,-1,1.35628e-09,1,0
3.64959e-05,0.0500232,-0.00552949,0.292579,4.99132,1.37065e+06,-1,7.96915e-10,1,0
3.77907e-05,0.0505316,-0.00539292,0.292935,4.98525,1.33714e+06,-1,1.86816e-10,1,0
3.96258e-05,0.0506245,-0.00496189,0.293952,4.98559,1.27756e+06,-1,7.28125e-10,1,0
4.15013e-05,0.0493492,-0.00503297,0.294486,4.98597,1.1891e+06,-1,9.37924e-10,1,0
4.26417e-05,0.0483089,-0.00575811,0.294356,4.98484,1.1329e+06,-1,1.68069e-10,1,0
4.39921e-05,0.0485001,-0.005789,0.295783,4.98458,1.10247e+06,-1,1.46337e-09,1,0
4.57777e-05,0.0464753,-0.00483578,0.296532,4.9858,1.01524e+06,-1,1.36208e-10,1,0
4.62855e-05,0.0465394,-0.00535016,0.296808,4.98662,1.00549e+06,-1,4.35298e-10,1,0
4.6552e-05,0.0467446,-0.00517233,0.297014,4.98623,1.00414e+06,-1,1.3694e-10,1,0
4.93486e-05,0.0449502,-0.00607748,0.299692,4.98693,910870,-1,8.91773e-10,1,0
5.16377e-05,0.0461887,-0.00488967,0.30073,4.98765,894477,-1,8.811e-10,1,0
5.25958e-05,0.0468132,-0.00463109,0.301241,4.99075,890055,-1,2.89295e-10,1,0
5.40343e-05,0.0460122,-0.00431251,0.301821,4.99383,851536,-1,1.01297e-09,1,0
5.52402e-05,0.046319,-0.00436767,0.300275,4.993,838503,-1,5.81604e-11,1,0
5.6077e-05,0.0461383,-0.00446285,0.300452,4.99293,822766,-1,1.80307e-10,1,0
5.66738e-05,0.0458186,-0.0038875,0.300675,4.99225,808462,-1,2.74634e-10,1,0
5.81886e-05,0.0443921,-0.0029314,0.301156,4.99126,762901,-1,1.07029e-09,1,0
5.87435e-05,0.0438516,-0.00275093,0.300827,4.99107,746492,-1,6.902e-10,1,0
6.04693e-05,0.0448423,-0.00291179,0.30148,4.99014,741570,-1,9.97684e-10,1,0
6.16791e-05,0.0445345,-0.00139409,0.301844,4.99125,722036,-1,1.49413e-11,1,0
6.25391e-05,0.04406,-0.00242199,0.301962,4.99365,704519,-1,4.73157e-10,1,0
6.37706e-05,0.0432249,-0.00191918,0.30164,4.99285,677818,-1,5.89656e-10,1,0
6.47472e-05,0.0421159,-0.00199892,0.301878,4.99701,650467,-1,8.33822e-11,1,0
6.5684e-05,0.0426576,-0.00235059,0.301275,4.99795,649437,-1,5.94549e-10,1,0
6.67796e-05,0.0433788,-0.00125633,0.301552,4.99927,649581,-1,1.11945e-09,1,0
6.79992e-05,0.0432565,-0.00112089,0.302199,4.99767,636132,-1,8.80744e-10,1,0
6.89149e-05,0.042442,-0.00121333,0.302081,4.99726,615861,-1,7.68138e-10,1,0
7.13197e-05,0.0411132,-0.000495941,0.299784,4.99497,576464,-1,9.37864e-10,1,0
7.16833e-05,0.0408337,-0.000426293,0.299917,4.99491,569641,-1,2.98049e-10,1,0
7.24711e-05,0.0402279,-8.74569e-05,0.299551,4.99639,555089,-1,4.23997e-10,1,0
7.32082e-05,0.0401967,-0.000662555,0.299696,5.00037,549073,-1,7.98983e-11,1,0
7.42366e-05,0.0395161,-0.000135233,0.299802,5.00367,532300,-1,5.233e-10,1,0
7.47194e-05,0.039358,-0.000184709,0.299884,4.99833,526744,-1,1.00355e-10,1,0
7.54405e-05,0.0394215,-0.000389715,0.298952,4.99794,522550,-1,9.5665e-10,1,0
7.63268e-05,0.0400764,-4.62713e-05,0.299451,4.99534,525063,-1,1.53933e-10,1,0
